ID,Funcionario_ID,Skill_ID,Nome_Skill,Nivel_Competencia,Gap_Critico,Performance_Trilha_Estrategica,Data_Avaliacao
7687,187,977,Python,7.01,False,5.94,2024-09-30
7688,187,303,Python,6.5,True,8.07,2024-08-30
7689,187,219,Python,8.33,True,8.9,2024-11-07
7690,187,309,Python,6.09,False,6.24,2024-09-20
7691,187,548,Python,8.57,False,5.96,2024-08-21
7692,187,897,Python,5.84,False,7.34,2024-10-25
7693,187,764,Python,7.2,False,8.81,2024-08-14
7694,187,828,Python,6.69,False,9.16,2024-10-07
7695,188,363,SEO,3.9,False,9.23,2023-12-17
7696,188,825,SEO,3.81,False,9.21,2023-11-04
7697,188,487,SEO,3.2,False,9.59,2024-07-27
7698,188,44,SEO,6.69,False,6.78,2024-11-13
7699,188,340,SEO,7.28,False,8.31,2024-07-28
7700,188,670,SEO,9.39,True,5.97,2024-06-13
7701,188,153,SEO,9.38,False,9.93,2024-09-14
7702,188,686,Scrum,4.78,False,7.83,2024-11-03
7703,188,247,Scrum,4.97,False,6.83,2024-04-25
7704,188,867,Scrum,8.39,False,6.13,2024-06-12
7705,188,942,Scrum,8.26,False,5.96,2024-08-14
7706,188,703,Scrum,4.92,False,4.93,2023-12-14
7707,188,13,C#,3.23,False,8.96,2024-01-14
7708,188,348,C#,6.99,True,6.53,2024-05-06
7709,188,999,Node.js,5.07,False,6.23,2024-07-30
7710,188,501,Node.js,5.49,False,6.07,2024-02-29
7711,188,129,Node.js,9.9,False,7.44,2024-11-13
7712,188,828,Node.js,6.8,False,5.52,2024-02-03
7713,188,264,Node.js,5.65,False,9.44,2023-11-17
7714,188,204,Node.js,3.04,False,7.71,2023-12-20
7715,188,635,Node.js,8.63,False,8.86,2024-10-20
7716,188,825,Node.js,3.39,False,6.2,2024-08-11
7717,188,293,Node.js,6.08,False,7.77,2024-02-19
7718,188,212,Node.js,6.68,False,5.46,2024-03-19
7719,188,888,Node.js,9.62,False,6.85,2024-12-04
7720,188,962,Node.js,7.44,False,8.96,2024-06-02
7721,188,758,Gestão de Projetos,9.84,False,6.54,2024-03-10
7722,188,491,Gestão de Projetos,8.7,False,6.44,2024-01-27
7723,188,669,Gestão de Projetos,7.23,False,9.49,2024-02-01
7724,188,500,Gestão de Projetos,7.25,False,4.41,2024-03-24
7725,188,699,Vue.js,6.28,True,7.27,2024-07-21
7726,188,93,Vue.js,7.54,False,8.5,2024-12-07
7727,188,159,Vue.js,7.39,False,5.05,2023-12-30
7728,188,52,Vue.js,3.22,False,8.31,2024-03-04
7729,188,158,Vue.js,5.46,True,6.67,2024-06-25
7730,188,739,Vue.js,6.78,False,4.77,2024-03-19
7731,188,488,Vue.js,4.91,False,4.45,2024-10-26
7732,188,550,Vue.js,5.1,False,8.6,2024-12-03
7733,188,678,Comunicação,8.02,False,9.47,2024-08-15
7734,188,956,Comunicação,8.91,False,8.9,2024-12-11
7735,188,522,Comunicação,6.09,False,9.38,2024-09-21
7736,189,594,Comunicação,5.5,False,4.3,2024-10-14
7737,189,294,Comunicação,7.51,False,8.68,2024-03-20
7738,189,919,Comunicação,9.53,True,7.42,2024-06-05
7739,189,988,Comunicação,4.43,True,6.59,2024-05-29
7740,189,353,Comunicação,3.43,False,7.36,2024-11-10
7741,189,425,Comunicação,7.61,False,5.46,2024-12-25
7742,189,651,Comunicação,6.63,True,7.06,2024-06-05
7743,189,927,Comunicação,8.54,False,6.3,2024-05-09
7744,189,707,Comunicação,3.17,True,4.07,2024-05-29
7745,189,234,Java,4.74,False,5.07,2024-09-08
7746,189,111,Java,5.0,False,8.52,2024-10-14
7747,189,305,Java,4.32,False,4.94,2024-12-28
7748,189,829,Java,8.86,False,8.91,2024-12-13
7749,189,167,Java,6.76,False,9.32,2024-11-04
7750,189,713,Java,4.23,False,5.34,2024-05-10
7751,189,632,Java,3.26,True,6.92,2024-12-11
7752,189,439,Java,6.41,False,4.55,2024-04-14
7753,189,322,Java,7.67,False,8.38,2024-10-06
7754,189,296,Java,9.31,False,5.6,2024-03-30
7755,189,604,AWS,6.32,False,9.04,2024-08-29
7756,189,171,AWS,5.22,False,7.36,2024-06-06
7757,189,318,AWS,6.59,False,6.19,2024-09-20
7758,189,773,AWS,7.98,False,5.2,2024-07-29
7759,189,684,AWS,3.04,True,9.75,2024-09-03
7760,189,602,AWS,9.52,False,6.1,2024-11-22
7761,189,192,AWS,8.69,False,5.38,2024-04-11
7762,189,785,AWS,9.98,False,9.52,2024-04-22
7763,189,551,AWS,4.28,True,8.32,2024-08-17
7764,189,933,Design,5.95,False,8.07,2024-11-28
7765,189,438,Design,3.81,True,6.19,2024-11-07
7766,189,780,Design,6.9,True,5.89,2024-12-15
7767,189,211,Design,8.86,False,9.67,2024-11-16
7768,189,704,Design,7.33,False,4.04,2024-12-17
7769,189,339,Design,3.76,False,4.65,2024-11-04
7770,189,333,Design,4.35,True,5.42,2024-08-05
7771,189,927,Angular,9.8,False,6.12,2024-07-23
7772,189,35,Angular,7.56,False,7.16,2024-07-21
7773,189,537,Angular,3.78,False,7.53,2024-12-18
7774,190,548,SEO,6.49,False,5.64,2024-12-20
7775,190,341,SEO,6.98,False,7.44,2024-10-14
7776,190,238,SEO,3.28,False,4.53,2024-11-14
7777,190,497,SEO,5.45,False,7.82,2024-07-24
7778,190,714,SEO,9.87,False,5.21,2024-09-10
7779,190,956,SEO,3.4,False,5.72,2024-08-04
7780,190,191,SEO,3.22,False,9.68,2024-05-01
7781,190,614,SEO,9.35,False,5.49,2024-04-26
7782,190,326,SEO,3.84,False,6.51,2024-12-03
7783,190,784,SEO,5.06,True,6.27,2024-10-03
7784,190,720,SEO,4.3,False,5.42,2024-10-12
7785,190,127,SEO,4.65,False,7.42,2024-06-09
7786,190,924,Scrum,8.13,True,8.87,2024-05-29
7787,190,622,Scrum,8.23,False,6.83,2024-11-20
7788,190,204,Data Analytics,8.43,False,7.36,2024-05-10
7789,190,557,Data Analytics,9.08,True,7.94,2024-08-27
7790,190,54,Data Analytics,6.46,True,4.14,2024-09-21
7791,190,653,Data Analytics,7.7,False,9.61,2024-10-17
7792,190,7,Data Analytics,7.57,False,9.89,2024-07-29
7793,190,392,Data Analytics,7.67,False,5.63,2024-12-01
7794,190,587,Data Analytics,5.29,False,8.85,2024-08-14
7795,190,340,Data Analytics,9.07,False,7.3,2024-10-07
7796,190,260,Data Analytics,7.43,False,9.47,2024-07-14
7797,190,783,Data Analytics,5.14,False,7.56,2024-07-14
7798,190,832,C#,8.25,False,4.59,2024-09-30
7799,190,341,C#,6.15,False,9.55,2024-06-06
7800,190,932,C#,8.55,False,4.94,2024-12-14
7801,190,666,C#,9.88,False,6.01,2024-09-11
7802,190,160,C#,9.61,False,5.0,2024-07-30
7803,190,285,C#,9.96,False,4.2,2024-11-27
7804,190,813,C#,7.97,False,9.03,2024-07-08
7805,190,517,C#,6.55,True,6.63,2024-09-19
7806,190,45,C#,9.13,True,5.43,2024-06-17
7807,190,214,C#,3.74,False,6.74,2024-08-17
7808,190,947,JavaScript,4.25,True,7.47,2024-07-20
7809,190,399,JavaScript,6.31,False,7.44,2024-08-08
7810,190,213,Liderança,6.04,False,4.67,2024-12-24
7811,190,316,Liderança,3.64,True,4.74,2024-11-30
7812,190,838,Liderança,6.3,True,8.99,2024-11-26
7813,190,739,Liderança,3.21,True,9.71,2024-07-29
7814,190,310,Liderança,6.01,False,8.95,2024-05-12
7815,190,255,AWS,3.15,False,8.32,2024-05-31
7816,190,840,AWS,9.71,True,7.55,2024-05-01
7817,190,854,AWS,8.72,False,6.99,2024-08-13
7818,190,703,AWS,6.82,True,4.96,2024-09-26
7819,190,106,AWS,4.74,False,9.79,2024-05-04
7820,190,558,AWS,3.17,False,8.85,2024-12-03
7821,190,332,AWS,3.68,True,5.91,2024-05-26
7822,190,569,AWS,3.5,False,9.36,2024-09-04
7823,190,564,AWS,5.95,True,8.34,2024-06-29
7824,190,386,AWS,4.28,True,6.11,2024-09-07
7825,190,157,AWS,5.59,False,4.94,2024-08-16
7826,190,425,AWS,7.46,False,4.89,2024-06-29
7827,190,480,Agile,4.69,True,4.4,2024-06-07
7828,190,865,Agile,3.28,False,8.03,2024-10-26
7829,190,29,Agile,9.4,False,4.91,2024-11-23
7830,190,751,Agile,6.48,False,6.21,2024-07-11
7831,190,143,Agile,4.4,True,6.2,2024-08-18
7832,190,970,Agile,9.68,False,7.05,2024-09-02
7833,190,46,Agile,9.66,False,5.97,2024-11-05
7834,190,743,Agile,8.15,False,8.95,2024-10-22
7835,190,540,Agile,5.05,False,4.54,2024-07-25
7836,190,791,Agile,7.39,False,7.88,2024-07-24
7837,190,881,SQL,3.33,False,9.26,2024-12-31
7838,190,478,SQL,8.57,True,5.1,2024-10-06
7839,190,808,Git,9.56,False,4.63,2024-12-24
7840,190,266,Git,3.13,False,9.91,2024-12-08
7841,190,634,Git,5.74,True,5.19,2024-11-16
7842,190,561,Git,6.32,False,4.39,2024-10-30
7843,190,138,Git,5.69,False,7.88,2024-10-31
7844,190,300,Git,9.26,False,5.15,2024-07-10
7845,190,607,Git,4.12,False,5.87,2024-06-28
7846,190,853,Git,6.29,False,7.25,2024-12-05
7847,190,341,Git,5.67,True,6.02,2024-06-29
7848,190,68,Git,4.4,False,5.0,2024-11-06
7849,190,356,Git,9.28,True,7.68,2024-09-11
7850,191,567,Vendas,8.47,False,8.9,2024-08-30
7851,191,220,Vendas,4.99,False,5.2,2024-05-26
7852,191,529,Git,7.63,False,7.53,2024-11-04
7853,191,139,Git,9.6,False,5.33,2024-11-24
7854,191,663,Negociação,6.09,False,8.98,2024-10-13
7855,191,655,Negociação,3.63,False,4.67,2024-06-07
7856,191,12,Negociação,8.1,False,5.25,2024-10-23
7857,191,195,Negociação,4.5,False,7.9,2024-08-31
7858,191,78,Negociação,9.62,False,8.12,2024-06-28
7859,191,155,Negociação,5.4,True,4.61,2024-04-29
7860,191,659,Negociação,9.3,True,8.95,2024-11-12
7861,191,895,Negociação,4.92,True,9.9,2024-08-25
7862,191,862,Negociação,7.91,False,7.95,2024-07-13
7863,191,814,Scrum,7.94,False,6.32,2024-04-09
7864,191,568,Scrum,8.23,False,9.38,2024-07-01
7865,191,269,Scrum,3.6,False,7.01,2024-12-28
7866,191,17,Scrum,4.81,False,4.04,2024-08-19
7867,191,255,Scrum,3.66,True,5.55,2024-11-04
7868,191,998,Scrum,4.72,False,8.92,2024-09-23
7869,191,925,Scrum,3.14,False,4.59,2024-04-30
7870,191,483,React,4.0,True,5.39,2024-08-04
7871,191,630,React,5.91,False,4.24,2024-05-14
7872,191,721,React,7.7,True,4.27,2024-10-26
7873,191,225,React,9.73,False,4.97,2024-10-01
7874,191,482,React,6.95,False,9.34,2024-07-09
7875,191,555,React,4.01,False,7.45,2024-12-13
7876,191,186,React,4.16,False,4.21,2024-11-24
7877,191,261,React,4.89,False,5.53,2024-05-13
7878,191,989,React,6.47,False,9.7,2024-07-28
7879,191,675,React,9.48,False,4.32,2024-11-27
7880,191,119,Machine Learning,7.4,False,7.12,2024-08-13
7881,191,40,Machine Learning,5.59,False,5.02,2024-05-31
7882,191,542,Machine Learning,8.02,True,6.32,2024-11-24
7883,191,337,Machine Learning,9.79,False,5.8,2024-09-15
7884,191,698,Machine Learning,6.66,False,4.26,2024-07-19
7885,191,141,Machine Learning,5.31,False,7.01,2024-12-05
7886,191,684,Machine Learning,6.48,False,6.4,2024-05-29
7887,191,982,Machine Learning,9.42,False,7.28,2024-07-18
7888,191,262,Machine Learning,4.81,True,9.27,2024-04-13
7889,191,922,Machine Learning,6.46,False,8.01,2024-10-17
7890,191,118,Machine Learning,3.07,False,4.21,2024-06-07
7891,191,579,DevOps,5.88,False,4.62,2024-11-20
7892,191,905,DevOps,9.91,False,5.33,2024-11-16
7893,191,520,DevOps,4.83,False,5.03,2024-10-03
7894,191,446,DevOps,5.63,True,8.48,2024-09-03
7895,191,350,DevOps,5.04,True,4.18,2024-10-06
7896,191,16,DevOps,8.33,False,4.9,2024-04-07
7897,191,612,DevOps,3.19,False,9.13,2024-05-02
7898,191,280,DevOps,8.06,True,9.05,2024-06-01
7899,191,819,DevOps,8.41,False,5.4,2024-04-06
7900,191,579,DevOps,3.44,True,4.99,2024-09-09
7901,191,545,DevOps,8.71,True,7.41,2024-12-17
7902,191,141,DevOps,7.13,True,5.57,2024-08-16
7903,191,585,Azure,3.56,False,9.81,2024-06-08
7904,191,599,Azure,8.37,True,8.7,2024-12-15
7905,191,466,Azure,6.09,False,5.94,2024-05-15
7906,191,239,Azure,6.59,False,6.97,2024-08-19
7907,191,506,Azure,9.84,False,6.26,2024-07-18
7908,191,877,Azure,4.31,True,8.4,2024-10-17
7909,191,641,Node.js,4.63,False,8.0,2024-12-30
7910,191,137,Node.js,7.49,True,8.82,2024-08-02
7911,191,244,Node.js,4.95,False,9.99,2024-09-29
7912,191,363,Node.js,7.08,False,9.98,2024-08-18
7913,191,119,Node.js,6.31,False,9.86,2024-12-28
7914,191,154,Node.js,9.31,False,4.21,2024-08-12
7915,191,897,Node.js,5.66,False,5.74,2024-11-12
7916,191,900,Node.js,6.05,True,7.48,2024-07-10
7917,191,640,Node.js,4.25,False,9.86,2024-06-23
7918,191,570,Node.js,6.42,False,9.58,2024-09-24
7919,191,244,JavaScript,5.36,False,6.0,2024-10-08
7920,191,515,JavaScript,4.24,False,7.59,2024-12-23
7921,192,336,Java,3.38,False,9.77,2024-09-24
7922,192,250,Java,3.0,False,9.08,2024-10-24
7923,192,856,Java,6.25,False,8.43,2024-06-19
7924,192,222,Java,9.07,False,8.34,2024-07-17
7925,192,678,Java,7.76,False,4.99,2022-10-26
7926,192,128,Java,4.15,True,8.41,2024-11-19
7927,192,682,Java,6.45,False,8.45,2022-10-09
7928,192,900,Java,5.08,False,9.63,2022-06-10
7929,192,953,Java,9.49,True,9.43,2023-01-23
7930,192,501,Java,4.81,False,4.69,2024-08-18
7931,192,277,Java,8.95,False,4.39,2024-12-15
7932,192,110,Scrum,7.75,False,5.41,2023-08-17
7933,192,679,Scrum,9.51,False,6.49,2024-10-12
7934,192,537,Scrum,8.98,False,6.35,2022-11-24
7935,192,610,Scrum,4.9,False,5.62,2023-05-21
7936,192,455,Scrum,6.76,False,8.7,2022-07-02
7937,192,419,Scrum,5.81,False,8.06,2024-05-22
7938,192,819,Excel Avançado,6.99,False,5.59,2023-09-27
7939,192,37,Machine Learning,6.74,False,6.78,2022-08-15
7940,192,461,Machine Learning,4.69,False,6.96,2023-07-19
7941,192,480,Machine Learning,6.15,False,6.02,2023-09-27
7942,192,885,Machine Learning,3.14,False,7.03,2022-12-08
7943,192,244,Machine Learning,9.08,False,9.39,2023-10-05
7944,193,632,Git,7.22,False,6.4,2024-05-03
7945,193,452,Git,5.2,False,6.11,2023-04-07
7946,193,321,Git,8.26,False,9.28,2023-10-06
7947,193,863,Git,6.47,True,8.28,2024-05-31
7948,193,543,C#,5.3,False,9.75,2023-05-30
7949,193,719,C#,5.04,True,8.24,2023-06-05
7950,193,778,C#,7.25,False,4.65,2024-07-07
7951,193,92,C#,9.19,False,7.51,2023-12-04
7952,193,748,C#,6.84,True,8.14,2024-03-13
7953,193,467,C#,8.67,False,8.04,2023-05-03
7954,193,291,C#,6.0,False,6.85,2023-08-06
7955,193,956,C#,6.35,False,8.37,2024-03-22
7956,193,718,React,3.61,False,6.64,2023-05-18
7957,193,281,React,5.23,True,6.46,2024-09-25
7958,194,585,JavaScript,7.64,False,4.46,2024-11-26
7959,194,36,JavaScript,3.72,False,9.3,2024-01-29
7960,194,839,JavaScript,7.98,False,4.55,2024-02-14
7961,194,818,JavaScript,3.17,False,8.07,2024-02-07
7962,194,380,JavaScript,6.71,True,8.1,2024-08-07
7963,194,854,Kubernetes,3.33,False,4.74,2024-01-22
7964,194,845,Kubernetes,4.99,False,6.95,2024-09-02
7965,194,888,Kubernetes,5.9,False,7.41,2024-03-08
7966,194,491,Kubernetes,6.78,False,9.76,2024-08-22
7967,194,222,Kubernetes,8.03,False,7.46,2024-01-30
7968,194,210,Kubernetes,7.48,False,8.39,2024-04-03
7969,194,777,Kubernetes,8.49,False,6.15,2024-05-01
7970,194,234,Kubernetes,6.31,False,9.94,2024-10-12
7971,194,222,Vendas,3.05,False,7.21,2024-03-18
7972,194,261,Vendas,6.36,False,7.61,2024-04-15
7973,194,265,Vendas,3.58,True,7.98,2024-03-10
7974,194,96,Vendas,9.97,False,7.23,2024-03-30
7975,194,213,Vendas,9.37,False,4.59,2024-07-03
7976,194,497,Excel Avançado,4.71,False,6.03,2024-07-28
7977,194,757,Excel Avançado,7.14,False,4.23,2024-12-18
7978,194,670,Excel Avançado,7.96,True,7.64,2024-06-15
7979,194,721,Excel Avançado,6.95,False,9.46,2024-11-24
7980,194,48,Excel Avançado,3.61,False,4.56,2024-10-27
7981,194,799,Angular,6.63,False,9.45,2024-12-27
7982,194,840,Angular,5.43,True,9.45,2024-11-17
7983,194,646,Angular,6.75,False,5.61,2024-03-12
7984,194,596,Angular,5.33,False,8.72,2024-10-21
7985,194,395,Angular,3.52,False,7.69,2024-07-20
7986,194,332,Angular,3.14,False,7.79,2024-08-18
7987,194,234,Angular,7.24,False,7.81,2024-07-12
7988,194,116,Angular,5.51,False,5.63,2024-07-19
7989,194,31,Angular,5.66,False,8.58,2024-05-28
7990,194,898,Angular,5.3,True,4.69,2024-08-29
7991,194,511,Angular,7.15,False,9.39,2024-05-14
7992,194,519,Scrum,3.17,False,7.46,2023-12-20
7993,194,961,Scrum,4.3,True,4.83,2024-11-26
7994,194,961,Scrum,4.98,False,6.65,2024-02-26
7995,194,331,Liderança,6.42,False,4.52,2024-09-14
7996,194,27,Liderança,4.3,True,7.61,2024-11-08
7997,194,656,Liderança,3.03,False,8.61,2024-04-16
7998,194,667,Liderança,4.79,False,8.32,2024-04-13
7999,194,581,Liderança,4.34,True,5.67,2024-01-03
8000,194,836,Liderança,3.77,False,9.42,2024-10-25
8001,194,896,Liderança,5.94,False,7.63,2024-07-04
8002,194,152,Liderança,4.52,False,7.35,2024-07-23
8003,194,928,Liderança,7.92,False,9.21,2024-10-28
8004,194,73,SQL,7.22,True,4.77,2024-02-18
8005,194,251,SQL,3.91,False,4.45,2024-09-02
8006,194,487,SQL,5.18,False,7.08,2024-05-16
8007,194,436,SQL,6.25,False,9.72,2024-02-07
8008,194,335,SQL,7.96,False,6.69,2024-08-24
8009,194,637,SQL,3.61,False,9.5,2024-11-30
8010,194,971,SQL,4.53,False,8.65,2024-09-21
8011,194,105,SQL,6.94,True,4.33,2024-06-06
8012,194,164,React,4.53,True,4.55,2024-11-05
8013,194,598,React,3.73,False,5.18,2024-01-31
8014,194,122,React,5.34,True,9.59,2024-02-13
8015,194,436,React,7.71,False,5.35,2023-12-18
8016,194,732,React,5.25,False,4.38,2024-10-10
8017,194,344,React,7.84,True,5.72,2024-09-09
8018,194,542,React,8.0,False,5.86,2024-07-28
8019,194,301,React,4.54,True,9.05,2024-10-18
8020,194,925,React,3.02,False,7.24,2024-12-10
8021,195,135,Gestão de Projetos,5.68,False,4.88,2022-12-22
8022,195,37,Gestão de Projetos,5.65,True,8.58,2023-11-22
8023,195,260,Gestão de Projetos,3.03,False,4.56,2022-11-04
8024,195,698,Gestão de Projetos,8.31,False,7.08,2023-07-19
8025,195,533,Tableau,6.43,False,8.65,2024-10-04
8026,195,895,Tableau,9.3,False,8.36,2024-08-20
8027,195,354,Tableau,8.91,False,5.86,2024-05-17
8028,195,775,Tableau,4.76,False,4.51,2022-05-30
8029,195,62,Tableau,6.07,True,4.85,2023-10-31
8030,195,268,Tableau,3.4,False,7.62,2024-04-22
8031,195,489,Tableau,8.74,False,9.22,2023-09-08
8032,195,628,Tableau,8.04,False,4.45,2023-07-13
8033,195,967,Azure,6.91,False,6.19,2022-04-29
8034,195,592,Azure,4.3,False,6.07,2022-08-09
8035,195,562,Azure,9.79,True,6.9,2023-05-10
8036,195,884,Angular,9.19,False,6.24,2023-11-21
8037,195,248,Angular,6.04,False,9.2,2022-08-04
8038,195,102,Angular,8.63,False,8.22,2024-08-15
8039,195,665,Angular,8.97,False,4.9,2024-08-10
8040,195,499,Angular,6.86,True,4.71,2024-07-09
8041,195,564,Angular,8.78,True,7.89,2024-01-06
8042,195,983,Angular,9.83,False,7.04,2024-08-15
8043,195,892,Angular,6.75,False,4.44,2024-10-07
8044,195,183,Angular,5.87,False,9.38,2023-12-27
8045,195,116,Angular,9.34,False,4.78,2024-03-22
8046,195,244,C#,3.38,False,4.68,2022-05-22
8047,195,531,C#,3.24,True,4.92,2023-01-11
8048,195,242,C#,8.33,False,4.9,2022-05-19
8049,195,542,C#,3.2,True,7.01,2023-04-12
8050,195,648,C#,3.81,False,6.55,2024-01-29
8051,195,721,Scrum,8.39,False,4.56,2022-09-04
8052,195,63,Scrum,5.81,True,9.63,2023-07-10
8053,195,27,Scrum,4.25,False,4.69,2023-03-27
8054,195,306,Scrum,9.15,True,9.01,2023-03-18
8055,195,299,Scrum,4.34,False,6.87,2023-05-26
8056,195,27,Scrum,5.41,False,5.84,2024-04-30
8057,195,403,Scrum,6.1,False,9.9,2022-08-04
8058,195,609,Scrum,5.14,True,5.05,2023-02-27
8059,195,785,Scrum,3.61,False,4.99,2022-10-18
8060,195,622,Scrum,8.16,False,7.03,2022-10-23
8061,195,998,Python,8.21,False,6.12,2022-11-18
8062,195,291,Python,7.33,True,7.79,2024-10-20
8063,195,979,Python,8.43,False,8.92,2022-11-23
8064,195,369,Python,7.63,False,9.3,2022-11-12
8065,195,405,Python,7.61,True,6.42,2022-06-18
8066,195,315,Python,8.31,False,9.57,2022-11-16
8067,195,285,Python,9.03,False,4.99,2024-08-27
8068,195,311,Python,9.6,True,9.02,2024-09-14
8069,195,156,Python,5.44,False,9.88,2023-03-21
8070,195,447,Python,9.37,True,7.29,2024-07-04
8071,195,875,Python,9.08,False,4.27,2022-10-15
8072,195,45,Python,9.88,False,7.06,2024-04-14
8073,195,766,React,6.58,False,8.89,2023-11-25
8074,195,175,React,7.36,False,4.16,2023-11-26
8075,195,917,React,8.54,False,5.13,2023-07-14
8076,195,720,React,9.74,False,9.24,2022-10-09
8077,195,369,React,3.61,False,9.86,2024-07-26
8078,195,860,React,9.67,True,4.67,2023-08-29
8079,195,736,React,4.22,False,4.51,2024-01-30
8080,195,245,React,5.31,False,7.71,2024-11-08
8081,195,620,React,9.63,False,6.97,2022-10-30
8082,195,90,React,3.23,False,9.1,2022-09-30
8083,196,206,React,3.99,False,9.04,2024-12-17
8084,196,867,React,4.38,False,9.47,2024-12-10
8085,196,597,Comunicação,6.28,False,9.42,2024-08-15
8086,196,601,Comunicação,7.68,False,9.7,2024-11-16
8087,196,110,Comunicação,8.15,False,4.75,2024-08-16
8088,196,692,Comunicação,5.58,False,5.34,2024-10-24
8089,196,519,Comunicação,5.04,False,9.57,2024-10-16
8090,196,435,Comunicação,8.95,False,7.67,2024-12-28
8091,196,314,Comunicação,8.86,False,7.43,2024-12-04
8092,196,525,Comunicação,3.93,True,7.23,2024-08-28
8093,196,973,Python,7.17,False,8.22,2024-12-02
8094,196,810,Python,7.21,True,5.68,2024-10-22
8095,196,74,Python,6.72,False,8.01,2024-12-26
8096,196,815,Python,5.41,False,5.01,2024-08-17
8097,196,756,Python,5.43,False,5.67,2024-09-26
8098,196,973,Python,4.78,True,5.17,2024-11-25
8099,196,313,Gestão de Projetos,6.83,False,8.87,2024-09-21
8100,196,276,Gestão de Projetos,8.22,False,8.97,2024-10-15
8101,196,231,Gestão de Projetos,6.08,False,4.25,2024-11-15
8102,196,144,Gestão de Projetos,9.47,False,4.81,2024-08-25
8103,196,392,Design,4.31,False,9.38,2024-11-16
8104,196,30,Design,4.84,False,8.41,2024-10-15
8105,196,218,Design,9.03,False,6.81,2024-11-12
8106,196,438,Design,5.86,False,5.54,2024-10-25
8107,196,812,Design,7.05,False,4.7,2024-09-29
8108,196,532,Design,5.49,False,8.44,2024-12-20
8109,196,395,Design,6.42,False,9.79,2024-12-26
8110,196,837,Design,8.85,False,8.42,2024-10-26
8111,196,295,Design,6.97,False,9.02,2024-11-12
8112,196,498,Node.js,6.22,True,7.73,2024-09-18
8113,196,954,Node.js,6.36,True,9.21,2024-12-04
8114,196,408,Node.js,3.04,True,8.99,2024-08-16
8115,196,890,Node.js,9.23,False,4.03,2024-08-08
8116,196,599,Node.js,5.33,False,8.86,2024-08-31
8117,196,446,Tableau,8.06,False,5.71,2024-11-23
8118,196,429,Tableau,4.19,False,8.51,2024-12-21
8119,196,778,Tableau,5.33,True,4.33,2024-08-17
8120,196,962,Tableau,8.75,False,6.93,2024-11-07
8121,196,57,Tableau,8.23,False,9.68,2024-11-18
8122,196,661,Tableau,6.9,False,6.71,2024-09-21
8123,196,576,Tableau,8.3,False,9.04,2024-09-23
8124,196,128,Tableau,7.4,False,5.33,2024-10-14
8125,196,643,Tableau,7.59,False,6.85,2024-12-04
8126,196,744,Tableau,5.76,False,5.76,2024-12-13
8127,196,457,Tableau,5.04,False,5.08,2024-08-15
8128,196,357,Product Management,6.27,False,7.76,2024-10-02
8129,196,480,Product Management,9.02,True,6.24,2024-10-15
8130,196,606,Product Management,8.75,False,6.61,2024-09-22
8131,196,743,Java,3.39,False,6.31,2024-11-05
8132,197,804,AWS,4.1,False,7.49,2022-10-13
8133,197,579,AWS,8.84,False,8.46,2022-12-11
8134,197,305,AWS,8.48,False,9.6,2024-10-09
8135,197,999,AWS,8.52,False,4.55,2024-03-02
8136,197,593,AWS,7.11,False,7.8,2024-04-27
8137,197,162,AWS,7.05,False,6.33,2024-02-08
8138,197,762,AWS,5.44,False,5.85,2022-11-24
8139,197,118,AWS,6.71,False,8.91,2023-02-11
8140,197,983,Liderança,4.1,False,4.24,2023-09-13
8141,197,287,Power BI,10.0,False,5.87,2023-09-02
8142,197,212,Power BI,4.88,False,9.57,2023-01-03
8143,197,378,Power BI,4.57,True,4.04,2024-10-17
8144,197,805,JavaScript,6.07,False,4.45,2023-04-12
8145,197,360,JavaScript,8.82,False,4.25,2024-02-14
8146,197,872,JavaScript,8.96,False,5.37,2023-03-02
8147,197,872,JavaScript,4.55,False,7.77,2024-06-08
8148,197,622,JavaScript,4.15,True,4.89,2022-02-15
8149,197,697,JavaScript,5.97,False,7.31,2024-02-02
8150,197,70,JavaScript,6.13,False,7.12,2024-06-14
8151,197,235,Node.js,3.4,False,6.78,2022-12-10
8152,197,53,Node.js,7.97,True,7.25,2024-03-29
8153,197,472,Node.js,4.89,False,6.4,2023-03-10
8154,197,396,Vendas,8.26,False,6.61,2022-12-20
8155,197,157,Vendas,6.44,False,7.88,2024-09-13
8156,197,870,Vendas,6.69,True,7.06,2022-10-10
8157,197,162,Vendas,7.66,False,6.84,2023-11-20
8158,197,927,Vendas,9.58,True,9.85,2022-06-24
8159,197,428,Vendas,4.42,False,7.85,2023-01-06
8160,197,507,Vendas,4.51,False,8.77,2023-01-10
8161,197,502,Vendas,3.62,False,7.51,2023-05-31
8162,197,187,Vendas,10.0,False,6.14,2022-07-04
8163,197,257,Vendas,8.25,False,4.29,2024-12-17
8164,197,830,Vendas,3.92,False,7.16,2022-05-08
8165,198,548,Azure,5.07,False,4.5,2024-11-13
8166,198,960,Azure,3.83,False,9.67,2024-11-16
8167,198,476,Azure,7.34,False,7.03,2024-12-19
8168,198,714,Azure,7.68,False,9.96,2024-10-19
8169,198,450,Azure,4.58,False,9.39,2024-10-19
8170,198,979,Azure,3.7,False,7.41,2024-10-26
8171,198,886,Azure,4.95,False,9.12,2024-12-09
8172,198,737,Data Analytics,4.43,False,6.77,2024-10-27
8173,198,299,Data Analytics,7.37,False,5.84,2024-10-15
8174,198,282,Data Analytics,7.47,False,8.9,2024-10-13
